1	0	0.0023194	-0.0044408	0.11136	-0.0061662	0.0061096	0.032415	0.007439	0.026616	0.023618	-0.014029	0.0030548	0.0061379	0.002574	-8.4856e-05	-0.0091078	-0.0084856	-0.0018385	0.0088533	0.011738	0.017056	0.012049	0.022741	0.019489	0.023505
2	0.00025	0.037959	-0.0091361	0.11054	-0.0041296	0.01007	0.031453	0.0031679	0.026616	0.026843	-0.014312	0.0022911	0.0082593	0.0041862	-0.00098998	-0.0079199	-0.0069864	-0.0014991	0.0087118	0.012813	0.016179	0.014567	0.020111	0.019771	0.020394
3	0.0005	-0.044804	-0.014623	0.11506	-0.00059399	0.0067602	0.032613	-0.0018385	0.022006	0.026249	-0.013747	0.0017254	0.0071562	0.0030831	-0.002178	-0.011003	-0.005459	-0.0028285	0.0065056	0.013011	0.020507	0.015613	0.023052	0.01847	0.024806
4	0.00075	0.085308	-0.015953	0.11792	-0.00067884	0.0073542	0.032528	-0.00067884	0.02045	0.022006	-0.01287	-0.00050913	0.0034225	0.00033942	0.00050913	-0.0083724	-0.007637	-0.0018668	0.0091078	0.013831	0.020252	0.013294	0.025004	0.016915	0.02045
5	0.001	-0.042682	-0.014454	0.12089	0.0073824	0.0092775	0.02376	-0.010126	0.019969	0.021751	-0.016405	-0.0039599	0.002178	0.0010183	-0.0015557	-0.006251	-0.0079199	-0.0032528	0.006053	0.013549	0.015613	0.013916	0.021921	0.019969	0.021723
6	0.00125	0.055015	-0.013351	0.1238	0.011569	0.0052045	0.022713	-0.015104	0.014765	0.020818	-0.020422	-0.0058268	0.0026022	0.00065056	-0.0069299	-0.0091078	-0.0035357	-0.0058268	0.0064773	0.015642	0.019998	0.016377	0.024071	0.018159	0.022826
7	0.0015	0.019177	-0.014114	0.12445	0.011795	0.011569	0.023816	-0.014567	0.014539	0.016094	-0.017509	-0.0065056	0.00084856	0.0029699	0.00045256	-0.0064773	-0.0064207	-0.0067602	0.01055	0.01666	0.020648	0.01369	0.022204	0.015104	0.023307
8	0.00175	-0.024495	-0.012078	0.12327	0.016321	0.01055	0.026079	-0.02028	0.010579	0.017197	-0.01649	-0.0085987	0.00050913	0.00014143	-0.0040165	-0.0040165	-0.0055156	-0.0056853	0.0040165	0.012672	0.019093	0.013831	0.023986	0.016462	0.022798
9	0.002	0.036601	-0.0077219	0.12468	0.01683	0.0077219	0.028172	-0.019941	0.013039	0.016066	-0.018244	-0.0090513	-0.00050913	-0.00084856	-0.0076936	-0.0032528	-0.001782	-0.0065339	0.0052045	0.016264	0.020054	0.017028	0.024552	0.015161	0.020761
10	0.00225	-0.12624	-0.0048651	0.12298	0.021327	0.011286	0.034282	-0.024919	0.012247	0.012191	-0.022091	-0.0097301	-0.0063642	0.0017254	0.0009617	-0.00011314	-0.0025457	-0.0096735	0.0071279	0.017876	0.018018	0.014143	0.022317	0.013888	0.024863
11	0.0025	7.3267	0.0021214	0.12612	0.029077	0.011908	0.029586	-0.034876	-0.00014143	0.012757	-0.021949	-0.013181	-0.0039882	-0.0034225	-0.0051479	-0.0037336	-0.0013011	-0.0093341	0.0046671	0.014454	0.022374	0.013831	0.027606	0.013011	0.020054
12	0.00275	23.769	0.0081179	0.12776	0.03134	0.016886	0.01765	-0.035413	0.0031962	0.0075239	-0.023731	-0.016207	-0.007439	-0.0027437	-0.0069299	-0.0036771	-0.0014425	-0.0093058	0.0092493	0.016349	0.020507	0.013831	0.026984	0.010268	0.020337
13	0.003	26.061	0.012304	0.1233	0.031906	0.017226	0.018527	-0.039203	0.0026305	0.0042711	-0.026928	-0.016405	-0.015472	-0.0038751	-0.0035074	0.00028285	0.0024325	-0.0062793	0.0070713	0.017056	0.018697	0.013407	0.026645	0.0091927	0.02144
14	0.00325	-26.917	0.013407	0.12242	0.032669	0.012502	0.010126	-0.04322	-0.0024042	0.0072127	-0.02325	-0.017791	-0.0097584	-0.0077784	-0.0052045	-0.001188	0.0007637	-0.010154	0.0027154	0.016349	0.021893	0.017452	0.029388	0.010777	0.014256
15	0.0035	-96.669	0.029954	0.11608	0.029077	0.016377	0.006647	-0.041381	-0.0022062	0.0089381	-0.026871	-0.01683	-0.01055	-0.0023194	-0.0035357	0.0022911	-0.00048085	-0.0088816	0.0060247	0.017593	0.018979	0.015642	0.029699	0.010211	0.016971
16	0.00375	-45.262	0.15905	0.10794	0.027861	0.015133	0.023024	-0.040137	-0.0051196	0.0050913	-0.026362	-0.012304	-0.013718	-0.0044408	-0.0035074	0.0021497	0.0054308	-0.0033377	0.0062793	0.018414	0.021808	0.012049	0.031821	0.0081744	0.016292
17	0.004	71.646	0.57685	0.090626	0.029134	0.0091644	0.03216	-0.040306	-0.00084856	0.0051479	-0.020054	-0.012276	-0.009221	-0.0080613	-0.0009617	0.00048085	0.0028285	-0.0087401	0.006449	0.016377	0.022939	0.015529	0.032302	0.0060813	0.0093907
18	0.00425	92.031	1.3848	0.046473	0.029869	0.01386	0.030548	-0.038977	-0.0045822	0.0094473	-0.023024	-0.010494	-0.011088	-0.0042994	5.657e-05	0.0055439	0.0044408	-0.006053	0.0069016	0.018244	0.020139	0.015613	0.033207	0.0096453	0.01106
19	0.0045	97.788	2.4135	0.0051479	0.02919	0.012445	0.029926	-0.040618	-0.0084573	0.0051479	-0.023109	-0.012247	-0.011512	-0.0056288	-0.00039599	0.0046671	0.0054308	-0.0042428	0.007043	0.018923	0.02359	0.012813	0.033942	0.012021	0.010437
20	0.00475	85.873	3.1812	0.10064	0.02161	0.0061379	0.032839	-0.040816	-0.0056853	0.0075521	-0.018216	-0.010833	-0.0086836	-0.0095604	0.00065056	0.0061662	0.0037336	-0.0059399	0.010918	0.015246	0.023109	0.016236	0.033377	0.0068733	0.0079481
21	0.005	-30.403	2.9974	0.53301	0.052724	0.0082593	0.02458	-0.034055	-0.0098715	0.0095887	-0.017593	-0.0083441	-0.0085138	-0.0063076	0.0017537	0.0067884	0.0058833	-0.0054025	0.0081461	0.018244	0.021921	0.014001	0.033659	0.011484	0.0091644
22	0.00525	-104.31	1.3999	1.3513	0.18931	0.0031679	0.02557	-0.031538	-0.0066187	0.0069016	-0.015472	-0.0075239	-0.0031114	-0.0030831	0.0040731	0.0035074	0.0052328	-0.0061379	0.0065339	0.017622	0.02475	0.013294	0.031368	0.013803	0.0035922
23	0.0055	-102.94	-1.3904	2.2932	0.51159	-0.0020083	0.043814	-0.027918	-0.0081461	0.011569	-0.01089	-0.0005657	-0.001782	-0.0048085	0.0012728	0.0086836	0.0076936	-0.0036488	0.0097018	0.015727	0.022062	0.014906	0.030237	0.010664	0.0040165
24	0.00575	-106.92	-4.4177	2.8408	1.1079	-0.0009617	0.043333	-0.027748	-0.01188	0.0092775	-0.01386	-0.0021214	-0.0029134	-0.0052328	0.0029134	0.008627	0.006845	-0.0028851	0.0083159	0.019545	0.022798	0.01188	0.031906	0.013153	0.010154
25	0.006	-104.78	-6.5738	2.478	1.9318	-0.006845	0.040335	-0.027578	-0.013237	0.0073824	-0.011342	0.0011597	0.0023477	-0.0067884	0.0051479	0.0055722	0.0059399	-0.0049499	0.0083724	0.017565	0.025994	0.017084	0.026616	0.012049	0.0032245
26	0.00625	-105.38	-7.1546	1.0941	2.739	-0.0042145	0.03793	-0.023222	-0.02144	0.0085138	-0.0045256	0.0021214	0.0026305	-0.0046388	0.0016405	0.010607	0.0084007	-0.0045822	0.0093341	0.015727	0.022628	0.011993	0.024608	0.011682	0.0029134
27	0.0065	-105.93	-6.0368	-0.91107	3.1636	0.0042994	0.034961	-0.02673	-0.021412	0.0045539	-0.012587	-0.0022628	-0.00084856	-0.006251	0.00084856	0.009023	0.005459	-0.001188	0.0085421	0.018329	0.02325	0.0096453	0.029558	0.012502	0.0075521
28	0.00675	-104.67	-3.8382	-2.9066	2.9135	0.022345	0.036544	-0.026673	-0.026843	0.0057419	-0.015755	0.0024891	0.001584	-0.011908	0.0018385	0.0047236	0.0040165	-0.0017537	0.006647	0.016377	0.023731	0.013888	0.026136	0.012078	0.0015557
29	0.007	-106.35	-1.3697	-4.2947	1.9479	0.079877	0.026814	-0.025994	-0.033122	0.0036771	-0.010635	0.0022345	0.0066753	-0.0096735	0.001386	0.009617	0.0055439	-0.0032528	0.0080047	0.015189	0.023618	0.0082593	0.022854	0.011003	0.0016405
30	0.00725	-104.49	0.55948	-4.7094	0.48178	0.17183	0.026503	-0.026871	-0.032613	-0.0016971	-0.011484	0.0011314	0.0049499	-0.011682	0.00050913	0.0079481	0.0040731	-0.0026305	0.0095887	0.016943	0.024042	0.014058	0.021921	0.011484	0.0021497
31	0.0075	-106.85	1.4706	-4.0573	-1.1014	0.2977	0.023307	-0.026418	-0.038355	0.0020365	-0.011767	0.00070713	0.0034225	-0.012587	0.0035922	0.0065056	0.0038468	-0.0036205	0.005657	0.014821	0.020903	0.011342	0.021978	0.013973	0.00028285
32	0.00775	-93.52	1.4711	-2.613	-2.4399	0.43687	0.023675	-0.031199	-0.044379	-0.00067884	-0.010154	-0.0026305	0.0024891	-0.016179	0.0011031	0.010918	0.0049499	-0.0022062	0.006845	0.011484	0.021666	0.0091361	0.023279	0.013011	0.00084856
33	0.008	-57.404	0.73327	-0.95018	-3.3538	0.53733	0.028285	-0.034169	-0.050093	-0.0075521	-0.013068	-0.0072693	0.00070713	-0.021978	-0.001584	0.0053459	0.0013294	-0.0023194	0.0076087	0.012983	0.02127	0.015925	0.021553	0.011738	-0.0013294
34	0.00825	-24.141	-0.18798	0.3939	-3.8355	0.56282	0.0030831	-0.034847	-0.052412	-0.0063925	-0.017141	-0.010239	-0.0016688	-0.018499	-0.0010748	0.005459	0.0022911	-0.006251	0.0042994	0.014595	0.019715	0.0082593	0.021666	0.011229	-0.00073542
35	0.0085	3.3401	-0.89585	1.0264	-3.9645	0.4856	-0.0063925	-0.036856	-0.056797	-0.010748	-0.023675	-0.010154	-0.0042145	-0.022119	-0.0045822	0.0053742	0.0044691	-0.0057136	0.0059116	0.012389	0.018951	0.010409	0.022062	0.012163	-0.0030548
36	0.00875	30.833	-1.3695	0.92945	-3.7539	0.29912	-0.0029699	-0.032867	-0.060134	-0.0089381	-0.033461	-0.008627	0.0013011	-0.022458	-0.0023477	0.0025457	-0.00067884	-0.0048368	0.0050348	0.012361	0.017763	0.0127	0.022741	0.013464	-0.0034508
37	0.009	56.092	-1.6043	0.4423	-3.1822	0.022289	-0.0063359	-0.028568	-0.055863	-0.006845	-0.021666	-0.0091644	-0.00033942	-0.018357	-0.00198	0.0062227	5.657e-05	-0.0083724	0.0039034	0.0098433	0.018781	0.0076087	0.02178	0.008627	-0.0010748
38	0.00925	77.003	-1.737	-0.047774	-2.3274	-0.29637	0.0018385	-0.02919	-0.056429	-0.010494	-0.010607	-0.0085987	0.0019517	-0.019319	-0.0024325	0.0026871	0.0029417	-0.0087401	0.0055156	0.0099847	0.017367	0.010183	0.022713	0.008231	-0.0042428
39	0.0095	89.852	-1.7743	-0.15695	-1.3033	-0.61571	0.008429	-0.026277	-0.056372	-0.0018385	-0.018385	-0.0056288	0.0029417	-0.013888	-0.00022628	0.0045256	0.0007637	-0.0080896	0.0032811	0.011286	0.016773	0.0075804	0.026136	0.013011	-0.0048368
40	0.00975	94.555	-1.8872	0.24676	-0.28005	-0.8995	0.015868	-0.025004	-0.056288	-0.0072976	-0.013181	-0.0087401	-0.0061662	-0.014058	-0.0019234	0.0049782	0.0016971	-0.009023	0.0020648	0.0080047	0.017905	0.0075804	0.022515	0.0094473	-0.0055156
41	0.01	94.818	-2.1798	0.96204	0.56661	-1.0933	0.01963	-0.025032	-0.056401	-0.011314	0.0040448	-0.0037902	0.0023477	-0.01765	-0.0014143	0.0020365	0.00079199	-0.0094473	0.0021497	0.011116	0.014737	0.011116	0.022656	0.0086553	-0.0079199
42	0.01025	93.918	-2.6477	1.7283	1.1544	-1.1849	0.025061	-0.022996	-0.053035	-0.0048933	0.013237	-0.0037336	-0.0039599	-0.013237	-0.0021497	0.0044125	0.0011597	-0.010183	0.0018385	0.0093907	0.014114	0.0088816	0.024354	0.010862	-0.0081461
